11.1, 1909, 2, LTS, V
182.9, 2843, 3, RS, III
182.9, 3038, 3, LTS, III
182.9, 3402, 4, FS, V
182.9, 3411, 4, FS, V
182.9, 3651, 4, RS, III
182.9, 3777, 4, FS, III
183, 273, 0, RS, V
183, 298, 0, RS, V
183, 359, 0, FS, V
183, 378, 0, FS, V
183, 381, 0, FS, V
183, 385, 0, FS, V
183, 673, 0, RS, III
183, 717, 0, FS, III
183, 720, 0, FS, III
183, 1034, 1, RS, V
183, 1089, 1, RS, V
183, 1114, 1, RS, V
183, 1283, 1, FS, IV
183, 1491, 1, FS, III
183, 1795, 2, RS, V
183, 1825, 2, RS, V
183, 1835, 2, RS, V
183, 1848, 2, RS, V
183, 1864, 2, RS, V
183, 1877, 2, FS, V
183, 1878, 2, FS, V
183, 1881, 2, FS, V
183, 1884, 2, FS, V
183, 1897, 2, FS, V
183, 1900, 2, FS, V
183, 2097, 2, RS, III
183, 2148, 2, RS, III
183, 2185, 2, RS, III
183, 2237, 2, FS, III
183, 2239, 2, FS, III
183, 2244, 2, FS, III
183, 2247, 2, FS, III
183, 2251, 2, FS, III
183, 2258, 2, FS, III
183, 2275, 2, LTS, III
183, 2667, 3, FS, V
183, 2691, 3, IB, V
183, 2710, 3, IB, V
183, 2916, 3, RS, III
183, 2953, 3, RS, III
183, 3013, 3, FS, III
183, 3028, 3, LTS, III
183, 3030, 3, LTS, III
183, 3033, 3, LTS, III
183, 3329, 4, RS, V
183, 3582, 4, LTS, IV
183, 3647, 4, RS, III
183, 3724, 4, RS, III
183, 3769, 4, FS, III
183, 3779, 4, FS, III
183.1, 204, 0, RS, VI
183.1, 362, 0, FS, V
183.1, 371, 0, FS, V
183.1, 383, 0, FS, V
183.1, 731, 0, FS, III
183.1, 734, 0, FS, III
183.1, 1079, 1, RS, V
183.1, 1109, 1, RS, V
183.1, 1110, 1, RS, V
183.1, 1455, 1, RS, III
183.1, 1460, 1, RS, III
183.1, 1833, 2, RS, V
183.1, 1876, 2, FS, V
183.1, 1887, 2, FS, V
183.1, 1942, 2, IB, V
183.1, 1944, 2, IB, V
183.1, 2054, 2, LTS, IV
183.1, 2153, 2, RS, III
183.1, 2196, 2, RS, III
183.1, 2238, 2, FS, III
183.1, 2250, 2, FS, III
183.1, 2397, 3, RS, VI
183.1, 2637, 3, FS, V
183.1, 2665, 3, FS, V
183.1, 2697, 3, IB, V
183.1, 2713, 3, IB, V
183.1, 2935, 3, RS, III
183.1, 2986, 3, RS, III
183.1, 3037, 3, LTS, III
183.1, 3341, 4, RS, V
183.1, 3414, 4, FS, V
183.1, 3458, 4, IB, V
183.1, 3466, 4, IB, V
183.1, 3566, 4, FS, IV
183.1, 3670, 4, RS, III
183.1, 3741, 4, RS, III
183.1, 3775, 4, FS, III
183.2, 92, 0, RS, VI
183.2, 368, 0, FS, V
183.2, 380, 0, FS, V
183.2, 382, 0, FS, V
183.2, 724, 0, FS, III
183.2, 732, 0, FS, III
183.2, 1045, 1, RS, V
183.2, 1047, 1, RS, V
183.2, 1086, 1, RS, V
183.2, 1103, 1, RS, V
183.2, 1498, 1, FS, III
183.2, 1504, 1, LTS, III
183.2, 1516, 1, LTS, III
183.2, 1794, 2, RS, V
183.2, 1810, 2, RS, V
183.2, 1889, 2, FS, V
183.2, 1933, 2, IB, V
183.2, 2064, 2, LTS, IV
183.2, 2151, 2, RS, III
183.2, 2154, 2, RS, III
183.2, 2246, 2, FS, III
183.2, 2890, 3, RS, III
183.2, 2983, 3, RS, III
183.2, 3326, 4, RS, V
183.2, 3406, 4, FS, V
183.2, 3572, 4, FS, IV
183.2, 3588, 4, LTS, IV
183.2, 3617, 4, RS, III
183.2, 3668, 4, RS, III
183.2, 3676, 4, RS, III
183.2, 3776, 4, FS, III
183.3, 354, 0, FS, V
183.3, 356, 0, FS, V
183.3, 375, 0, FS, V
183.3, 384, 0, FS, V
183.3, 422, 0, IB, V
183.3, 741, 0, FS, III
183.3, 1054, 1, RS, V
183.3, 1060, 1, RS, V
183.3, 1481, 1, FS, III
183.3, 1499, 1, FS, III
183.3, 1730, 2, RS, VI
183.3, 1803, 2, RS, V
183.3, 1814, 2, RS, V
183.3, 1831, 2, RS, V
183.3, 1837, 2, RS, V
183.3, 1895, 2, FS, V
183.3, 1902, 2, FS, V
183.3, 2061, 2, LTS, IV
183.3, 2256, 2, FS, III
183.3, 2259, 2, FS, III
183.3, 2260, 2, FS, III
183.3, 2261, 2, FS, III
183.3, 2707, 3, IB, V
183.3, 2803, 3, FS, IV
183.3, 2811, 3, FS, IV
183.3, 2894, 3, RS, III
183.3, 2927, 3, RS, III
183.3, 3009, 3, FS, III
183.3, 3628, 4, RS, III
183.3, 3639, 4, RS, III
183.3, 3714, 4, RS, III
183.3, 3742, 4, RS, III
183.3, 3801, 4, LTS, III
183.4, 80, 0, RS, VI
183.4, 153, 0, RS, VI
183.4, 358, 0, FS, V
183.4, 365, 0, FS, V
183.4, 372, 0, FS, V
183.4, 373, 0, FS, V
183.4, 730, 0, FS, III
183.4, 754, 0, LTS, III
183.4, 944, 1, RS, VI
183.4, 1012, 1, FS, VI
183.4, 1093, 1, RS, V
183.4, 1104, 1, RS, V
183.4, 1478, 1, FS, III
183.4, 1813, 2, RS, V
183.4, 1856, 2, RS, V
183.4, 1882, 2, FS, V
183.4, 1891, 2, FS, V
183.4, 1899, 2, FS, V
183.4, 1901, 2, FS, V
183.4, 2184, 2, RS, III
183.4, 2241, 2, FS, III
183.4, 2243, 2, FS, III
183.4, 2558, 3, RS, V
183.4, 2645, 3, FS, V
183.4, 2709, 3, IB, V
183.4, 2712, 3, IB, V
183.4, 2871, 3, RS, III
183.4, 2919, 3, RS, III
183.4, 2968, 3, RS, III
183.4, 3008, 3, FS, III
183.4, 3578, 4, LTS, IV
183.4, 3620, 4, RS, III
183.4, 3753, 4, RS, III
183.4, 3762, 4, FS, III
183.4, 3785, 4, FS, III
183.5, 138, 0, RS, VI
183.5, 377, 0, FS, V
183.5, 1040, 1, RS, V
183.5, 1044, 1, RS, V
183.5, 1112, 1, RS, V
183.5, 1501, 1, FS, III
183.5, 1834, 2, RS, V
183.5, 1866, 2, RS, V
183.5, 1886, 2, FS, V
183.5, 1890, 2, FS, V
183.5, 1892, 2, FS, V
183.5, 1896, 2, FS, V
183.5, 1926, 2, IB, V
183.5, 1941, 2, IB, V
183.5, 1949, 2, IB, V
183.5, 2086, 2, RS, III
183.5, 2240, 2, FS, III
183.5, 2689, 3, IB, V
183.5, 3456, 4, IB, V
183.5, 3461, 4, IB, V
183.5, 3468, 4, IB, V
183.5, 3563, 4, FS, IV
183.5, 3564, 4, FS, IV
183.5, 3608, 4, RS, III
183.5, 3627, 4, RS, III
183.6, 184, 0, RS, VI
183.6, 355, 0, FS, V
183.6, 361, 0, FS, V
183.6, 364, 0, FS, V
183.6, 366, 0, FS, V
183.6, 374, 0, FS, V
183.6, 580, 0, RS, III
183.6, 1174, 1, IB, V
183.6, 1444, 1, RS, III
183.6, 1863, 2, RS, V
183.6, 1869, 2, RS, V
183.6, 1923, 2, IB, V
183.6, 1929, 2, IB, V
183.6, 1930, 2, IB, V
183.6, 2112, 2, RS, III
183.6, 2690, 3, IB, V
183.6, 2947, 3, RS, III
183.6, 3017, 3, FS, III
183.6, 3021, 3, FS, III
183.6, 3022, 3, FS, III
183.6, 3394, 4, RS, V
183.6, 3427, 4, FS, V
183.6, 3428, 4, FS, V
183.6, 3568, 4, FS, IV
183.6, 3570, 4, FS, IV
183.6, 3573, 4, FS, IV
183.6, 3574, 4, FS, IV
183.6, 3706, 4, RS, III
183.6, 3771, 4, FS, III
183.7, 367, 0, FS, V
183.7, 1824, 2, RS, V
183.7, 1826, 2, RS, V
183.7, 1852, 2, RS, V
183.7, 1879, 2, FS, V
183.7, 1880, 2, FS, V
183.7, 1894, 2, FS, V
183.7, 1898, 2, FS, V
183.7, 1903, 2, FS, V
183.7, 2100, 2, RS, III
183.7, 2255, 2, FS, III
183.7, 2847, 3, RS, III
183.7, 2854, 3, RS, III
183.7, 3011, 3, FS, III
183.7, 3415, 4, FS, V
183.7, 3450, 4, IB, V
183.7, 3569, 4, FS, IV
183.7, 3770, 4, FS, III
183.8, 62, 0, RS, VI
183.8, 369, 0, FS, V
183.8, 379, 0, FS, V
183.8, 576, 0, RS, III
183.8, 727, 0, FS, III
183.8, 1743, 2, RS, VI
183.8, 1828, 2, RS, V
183.8, 1854, 2, RS, V
183.8, 1865, 2, RS, V
183.8, 1925, 2, IB, V
183.8, 2263, 2, FS, III
183.8, 2277, 2, LTS, III
183.8, 2572, 3, RS, V
183.8, 2638, 3, FS, V
183.8, 2644, 3, FS, V
183.8, 2664, 3, FS, V
183.8, 2685, 3, IB, V
183.8, 2700, 3, IB, V
183.8, 2702, 3, IB, V
183.8, 2931, 3, RS, III
183.8, 3002, 3, FS, III
183.8, 3003, 3, FS, III
183.8, 3015, 3, FS, III
183.8, 3041, 3, LTS, III
183.8, 3380, 4, RS, V
183.8, 3459, 4, IB, V
183.8, 3467, 4, IB, V
183.8, 3743, 4, RS, III
183.9, 873, 1, RS, VI
183.9, 1806, 2, RS, V
183.9, 1906, 2, FS, V
183.9, 1950, 2, IB, V
183.9, 1953, 2, IB, V
183.9, 2253, 2, FS, III
183.9, 3000, 3, FS, III
183.9, 3042, 3, LTS, III
183.9, 3273, 4, RS, VI
183.9, 3323, 4, RS, V
183.9, 3366, 4, RS, V
183.9, 3595, 4, RS, III
183.9, 3624, 4, RS, III
183.9, 3751, 4, RS, III
184, 624, 0, RS, III
184, 779, 1, RS, VI
184, 1280, 1, FS, IV
184, 1374, 1, RS, III
184, 1797, 2, RS, V
184, 1830, 2, RS, V
184, 1850, 2, RS, V
184, 1943, 2, IB, V
184, 1945, 2, IB, V
184, 2814, 3, FS, IV
184, 3043, 3, LTS, III
184, 3399, 4, FS, V
184, 3420, 4, FS, V
184, 3471, 4, IB, V
184.1, 103, 0, RS, VI
184.1, 616, 0, RS, III
184.1, 718, 0, FS, III
184.1, 1809, 2, RS, V
184.1, 1927, 2, IB, V
184.1, 1928, 2, IB, V
184.1, 2648, 3, FS, V
184.1, 2656, 3, FS, V
184.1, 2660, 3, FS, V
184.1, 3035, 3, LTS, III
184.1, 3143, 4, RS, VI
184.1, 3403, 4, FS, V
184.1, 3407, 4, FS, V
184.1, 3419, 4, FS, V
184.1, 3472, 4, IB, V
184.1, 3691, 4, RS, III
184.1, 3780, 4, FS, III
184.2, 1165, 1, IB, V
184.2, 1502, 1, FS, III
184.2, 1841, 2, RS, V
184.2, 1931, 2, IB, V
184.2, 1935, 2, IB, V
184.2, 1951, 2, IB, V
184.2, 2257, 2, FS, III
184.2, 2630, 3, RS, V
184.2, 2658, 3, FS, V
184.2, 2687, 3, IB, V
184.2, 3364, 4, RS, V
184.2, 3400, 4, FS, V
184.2, 3422, 4, FS, V
184.2, 3423, 4, FS, V
184.2, 3462, 4, IB, V
184.2, 3644, 4, RS, III
184.2, 3746, 4, RS, III
184.2, 3792, 4, LTS, III
184.2, 3803, 4, LTS, III
184.3, 55, 0, RS, VI
184.3, 1500, 1, FS, III
184.3, 2560, 3, RS, V
184.3, 2711, 3, IB, V
184.3, 3412, 4, FS, V
184.3, 3475, 4, IB, V
184.3, 3641, 4, RS, III
184.3, 3700, 4, RS, III
184.3, 3738, 4, RS, III
184.3, 3782, 4, FS, III
184.3, 3786, 4, FS, III
184.4, 86, 0, RS, VI
184.4, 831, 1, RS, VI
184.4, 878, 1, RS, VI
184.4, 1013, 1, FS, VI
184.4, 1486, 1, FS, III
184.4, 1947, 2, IB, V
184.4, 2056, 2, LTS, IV
184.4, 2266, 2, LTS, III
184.4, 2653, 3, FS, V
184.4, 2654, 3, FS, V
184.4, 2668, 3, FS, V
184.4, 2684, 3, IB, V
184.4, 2966, 3, RS, III
184.4, 3338, 4, RS, V
184.4, 3389, 4, RS, V
184.4, 3669, 4, RS, III
184.4, 3698, 4, RS, III
184.4, 3790, 4, LTS, III
184.4, 3797, 4, LTS, III
184.5, 242, 0, FS, VI
184.5, 256, 0, FS, VI
184.5, 522, 0, FS, IV
184.5, 735, 0, FS, III
184.5, 947, 1, RS, VI
184.5, 1469, 1, RS, III
184.5, 1476, 1, FS, III
184.5, 1570, 2, RS, VI
184.5, 1805, 2, RS, V
184.5, 1924, 2, IB, V
184.5, 1932, 2, IB, V
184.5, 2589, 3, RS, V
184.5, 2703, 3, IB, V
184.5, 2994, 3, RS, III
184.5, 3024, 3, FS, III
184.5, 3355, 4, RS, V
184.5, 3397, 4, RS, V
184.5, 3398, 4, FS, V
184.5, 3404, 4, FS, V
184.5, 3429, 4, FS, V
184.5, 3704, 4, RS, III
184.5, 3731, 4, RS, III
184.5, 3739, 4, RS, III
184.5, 3761, 4, FS, III
184.5, 3767, 4, FS, III
184.5, 3794, 4, LTS, III
184.5, 3795, 4, LTS, III
184.6, 1002, 1, FS, VI
184.6, 1118, 1, FS, V
184.6, 1492, 1, FS, III
184.6, 1701, 2, RS, VI
184.6, 1940, 2, IB, V
184.6, 2501, 3, RS, VI
184.6, 2649, 3, FS, V
184.6, 2701, 3, IB, V
184.6, 2714, 3, IB, V
184.6, 2816, 3, LTS, IV
184.6, 2881, 3, RS, III
184.6, 3004, 3, FS, III
184.6, 3019, 3, FS, III
184.6, 3333, 4, RS, V
184.6, 3455, 4, IB, V
184.6, 3694, 4, RS, III
184.6, 3707, 4, RS, III
184.6, 3750, 4, RS, III
184.6, 3758, 4, RS, III
184.6, 3768, 4, FS, III
184.6, 3781, 4, FS, III
184.7, 157, 0, RS, VI
184.7, 1119, 1, FS, V
184.7, 1121, 1, FS, V
184.7, 1124, 1, FS, V
184.7, 1133, 1, FS, V
184.7, 1141, 1, FS, V
184.7, 1142, 1, FS, V
184.7, 1144, 1, FS, V
184.7, 1146, 1, FS, V
184.7, 1293, 1, LTS, IV
184.7, 1337, 1, RS, III
184.7, 1479, 1, FS, III
184.7, 1484, 1, FS, III
184.7, 1503, 1, FS, III
184.7, 1520, 1, LTS, III
184.7, 1846, 2, RS, V
184.7, 2559, 3, RS, V
184.7, 2639, 3, FS, V
184.7, 2663, 3, FS, V
184.7, 2692, 3, IB, V
184.7, 2694, 3, IB, V
184.7, 2806, 3, FS, IV
184.7, 2836, 3, RS, III
184.7, 3001, 3, FS, III
184.7, 3014, 3, FS, III
184.7, 3320, 4, RS, V
184.7, 3421, 4, FS, V
184.7, 3457, 4, IB, V
184.7, 3463, 4, IB, V
184.7, 3632, 4, RS, III
184.7, 3635, 4, RS, III
184.7, 3685, 4, RS, III
184.8, 552, 0, RS, III
184.8, 1126, 1, FS, V
184.8, 1127, 1, FS, V
184.8, 1129, 1, FS, V
184.8, 1131, 1, FS, V
184.8, 1136, 1, FS, V
184.8, 1477, 1, FS, III
184.8, 1483, 1, FS, III
184.8, 1485, 1, FS, III
184.8, 1487, 1, FS, III
184.8, 1938, 2, IB, V
184.8, 1939, 2, IB, V
184.8, 1952, 2, IB, V
184.8, 2043, 2, FS, IV
184.8, 2068, 2, RS, III
184.8, 2650, 3, FS, V
184.8, 2705, 3, IB, V
184.8, 2833, 3, RS, III
184.8, 3016, 3, FS, III
184.8, 3344, 4, RS, V
184.8, 3408, 4, FS, V
184.8, 3424, 4, FS, V
184.8, 3469, 4, IB, V
184.8, 3621, 4, RS, III
184.8, 3682, 4, RS, III
184.8, 3696, 4, RS, III
184.8, 3764, 4, FS, III
184.8, 3798, 4, LTS, III
184.9, 250, 0, FS, VI
184.9, 776, 1, RS, VI
184.9, 1122, 1, FS, V
184.9, 1123, 1, FS, V
184.9, 1135, 1, FS, V
184.9, 1137, 1, FS, V
184.9, 1139, 1, FS, V
184.9, 1140, 1, FS, V
184.9, 1143, 1, FS, V
184.9, 1482, 1, FS, III
184.9, 1489, 1, FS, III
184.9, 1802, 2, RS, V
184.9, 2098, 2, RS, III
184.9, 2249, 2, FS, III
184.9, 2613, 3, RS, V
184.9, 2647, 3, FS, V
184.9, 2652, 3, FS, V
184.9, 2686, 3, IB, V
184.9, 2812, 3, FS, IV
184.9, 2839, 3, RS, III
184.9, 2864, 3, RS, III
184.9, 2895, 3, RS, III
184.9, 3317, 4, RS, V
184.9, 3446, 4, IB, V
184.9, 3592, 4, RS, III
184.9, 3626, 4, RS, III
184.9, 3645, 4, RS, III
184.9, 3677, 4, RS, III
184.9, 3702, 4, RS, III
184.9, 3713, 4, RS, III
184.9, 3754, 4, RS, III
185, 913, 1, RS, VI
185, 1115, 1, FS, V
185, 1116, 1, FS, V
185, 1132, 1, FS, V
185, 1138, 1, FS, V
185, 1358, 1, RS, III
185, 1494, 1, FS, III
185, 1829, 2, RS, V
185, 1851, 2, RS, V
185, 1948, 2, IB, V
185, 2051, 2, FS, IV
185, 2641, 3, FS, V
185, 2657, 3, FS, V
185, 2840, 3, RS, III
185, 2853, 3, RS, III
185, 2855, 3, RS, III
185, 2859, 3, RS, III
185, 2967, 3, RS, III
185, 3012, 3, FS, III
185, 3039, 3, LTS, III
185, 3360, 4, RS, V
185, 3363, 4, RS, V
185, 3379, 4, RS, V
185, 3395, 4, RS, V
185, 3611, 4, RS, III
185, 3638, 4, RS, III
185, 3710, 4, RS, III
185, 3715, 4, RS, III
185, 3784, 4, FS, III
185, 3800, 4, LTS, III
185.1, 12, 0, RS, VI
185.1, 1117, 1, FS, V
185.1, 1125, 1, FS, V
185.1, 1130, 1, FS, V
185.1, 1134, 1, FS, V
185.1, 1488, 1, FS, III
185.1, 1495, 1, FS, III
185.1, 2049, 2, FS, IV
185.1, 2581, 3, RS, V
185.1, 2845, 3, RS, III
185.1, 2860, 3, RS, III
185.1, 2886, 3, RS, III
185.1, 2888, 3, RS, III
185.1, 2911, 3, RS, III
185.1, 2937, 3, RS, III
185.1, 2977, 3, RS, III
185.1, 3321, 4, RS, V
185.1, 3330, 4, RS, V
185.1, 3410, 4, FS, V
185.1, 3465, 4, IB, V
185.1, 3581, 4, LTS, IV
185.1, 3760, 4, FS, III
185.1, 3766, 4, FS, III
185.1, 3778, 4, FS, III
185.2, 598, 0, RS, III
185.2, 1005, 1, FS, VI
185.2, 1120, 1, FS, V
185.2, 1128, 1, FS, V
185.2, 1438, 1, RS, III
185.2, 1480, 1, FS, III
185.2, 2047, 2, FS, IV
185.2, 2193, 2, RS, III
185.2, 2228, 2, RS, III
185.2, 2643, 3, FS, V
185.2, 2828, 3, LTS, IV
185.2, 2857, 3, RS, III
185.2, 2909, 3, RS, III
185.2, 2949, 3, RS, III
185.2, 3047, 4, RS, VI
185.2, 3362, 4, RS, V
185.2, 3392, 4, RS, V
185.2, 3425, 4, FS, V
185.2, 3452, 4, IB, V
185.2, 3622, 4, RS, III
185.2, 3674, 4, RS, III
185.2, 3763, 4, FS, III
185.2, 3793, 4, LTS, III
185.2, 3796, 4, LTS, III
185.3, 258, 0, LTS, VI
185.3, 1145, 1, FS, V
185.3, 1490, 1, FS, III
185.3, 1628, 2, RS, VI
185.3, 2137, 2, RS, III
185.3, 2577, 3, RS, V
185.3, 2662, 3, FS, V
185.3, 2706, 3, IB, V
185.3, 3006, 3, FS, III
185.3, 3007, 3, FS, III
185.3, 3339, 4, RS, V
185.3, 3356, 4, RS, V
185.3, 3390, 4, RS, V
185.3, 3453, 4, IB, V
185.3, 3464, 4, IB, V
185.3, 3610, 4, RS, III
185.3, 3737, 4, RS, III
185.3, 3773, 4, FS, III
185.3, 3774, 4, FS, III
185.3, 3791, 4, LTS, III
185.4, 90, 0, RS, VI
185.4, 244, 0, FS, VI
185.4, 1383, 1, RS, III
185.4, 1401, 1, RS, III
185.4, 2183, 2, RS, III
185.4, 2245, 2, FS, III
185.4, 2600, 3, RS, V
185.4, 2642, 3, FS, V
185.4, 2651, 3, FS, V
185.4, 2810, 3, FS, IV
185.4, 2978, 3, RS, III
185.4, 2998, 3, FS, III
185.4, 3348, 4, RS, V
185.4, 3413, 4, FS, V
185.4, 3474, 4, IB, V
185.4, 3629, 4, RS, III
185.5, 363, 0, FS, V
185.5, 1883, 2, FS, V
185.5, 2248, 2, FS, III
185.5, 2616, 3, RS, V
185.5, 2646, 3, FS, V
185.5, 2666, 3, FS, V
185.5, 2699, 3, IB, V
185.5, 2874, 3, RS, III
185.5, 2999, 3, FS, III
185.5, 3018, 3, FS, III
185.5, 3023, 3, FS, III
185.5, 3319, 4, RS, V
185.5, 3381, 4, RS, V
185.5, 3405, 4, FS, V
185.5, 3409, 4, FS, V
185.5, 3417, 4, FS, V
185.5, 3418, 4, FS, V
185.5, 3460, 4, IB, V
185.5, 3683, 4, RS, III
185.5, 3772, 4, FS, III
185.5, 3802, 4, LTS, III
185.6, 247, 0, FS, VI
185.6, 255, 0, FS, VI
185.6, 357, 0, FS, V
185.6, 629, 0, RS, III
185.6, 1428, 1, RS, III
185.6, 1497, 1, FS, III
185.6, 1885, 2, FS, V
185.6, 1936, 2, IB, V
185.6, 2044, 2, FS, IV
185.6, 2242, 2, FS, III
185.6, 2611, 3, RS, V
185.6, 2688, 3, IB, V
185.6, 2696, 3, IB, V
185.6, 2802, 3, FS, IV
185.6, 3005, 3, FS, III
185.6, 3010, 3, FS, III
185.6, 3020, 3, FS, III
185.6, 3416, 4, FS, V
185.6, 3630, 4, RS, III
185.6, 3759, 4, FS, III
185.6, 3783, 4, FS, III
185.6, 3799, 4, LTS, III
185.7, 191, 0, RS, VI
185.7, 254, 0, FS, VI
185.7, 261, 0, LTS, VI
185.7, 733, 0, FS, III
185.7, 1888, 2, FS, V
185.7, 2252, 2, FS, III
185.7, 2254, 2, FS, III
185.7, 2262, 2, FS, III
185.7, 2661, 3, FS, V
185.7, 3025, 3, FS, III
185.7, 3358, 4, RS, V
185.7, 3377, 4, RS, V
185.7, 3401, 4, FS, V
185.7, 3426, 4, FS, V
185.7, 3470, 4, IB, V
185.7, 3642, 4, RS, III
185.7, 3765, 4, FS, III
185.8, 99, 0, RS, VI
185.8, 360, 0, FS, V
185.8, 370, 0, FS, V
185.8, 376, 0, FS, V
185.8, 785, 1, RS, VI
185.8, 1493, 1, FS, III
185.8, 1496, 1, FS, III
185.8, 1616, 2, RS, VI
185.8, 1741, 2, RS, VI
185.8, 1893, 2, FS, V
185.8, 1904, 2, FS, V
185.8, 1905, 2, FS, V
185.8, 1907, 2, FS, V
185.8, 2046, 2, FS, IV
185.8, 2048, 2, FS, IV
185.8, 2202, 2, RS, III
185.8, 2264, 2, FS, III
185.8, 2265, 2, LTS, III
185.8, 2627, 3, RS, V
185.8, 2640, 3, FS, V
185.8, 2655, 3, FS, V
185.8, 2659, 3, FS, V
185.8, 2704, 3, IB, V
185.8, 2987, 3, RS, III
185.8, 3322, 4, RS, V
185.8, 3342, 4, RS, V
185.8, 3378, 4, RS, V
185.8, 3386, 4, RS, V
185.8, 3402, 4, FS, V
185.8, 3411, 4, FS, V
185.8, 3449, 4, IB, V
185.8, 3565, 4, FS, IV
185.8, 3571, 4, FS, IV
185.8, 3722, 4, RS, III
185.8, 3777, 4, FS, III
185.8, 3787, 4, LTS, III
185.9, 249, 0, FS, VI
185.9, 359, 0, FS, V
185.9, 378, 0, FS, V
185.9, 381, 0, FS, V
185.9, 385, 0, FS, V
185.9, 1877, 2, FS, V
185.9, 1878, 2, FS, V
185.9, 1881, 2, FS, V
185.9, 1884, 2, FS, V
185.9, 1897, 2, FS, V
185.9, 1900, 2, FS, V
185.9, 2237, 2, FS, III
185.9, 2239, 2, FS, III
185.9, 2244, 2, FS, III
185.9, 2247, 2, FS, III
185.9, 2251, 2, FS, III
185.9, 2258, 2, FS, III
185.9, 2629, 3, RS, V
185.9, 2667, 3, FS, V
185.9, 2824, 3, LTS, IV
185.9, 2963, 3, RS, III
185.9, 3013, 3, FS, III
185.9, 3367, 4, RS, V
185.9, 3371, 4, RS, V
185.9, 3448, 4, IB, V
185.9, 3603, 4, RS, III
185.9, 3660, 4, RS, III
185.9, 3728, 4, RS, III
185.9, 3732, 4, RS, III
185.9, 3769, 4, FS, III
185.9, 3779, 4, FS, III
186, 362, 0, FS, V
186, 371, 0, FS, V
186, 383, 0, FS, V
186, 738, 0, FS, III
186, 1491, 1, FS, III
186, 1876, 2, FS, V
186, 1887, 2, FS, V
186, 1937, 2, IB, V
186, 2104, 2, RS, III
186, 2238, 2, FS, III
186, 2250, 2, FS, III
186, 2566, 3, RS, V
186, 2586, 3, RS, V
186, 2637, 3, FS, V
186, 2665, 3, FS, V
186, 2801, 3, FS, IV
186, 3334, 4, RS, V
186, 3343, 4, RS, V
186, 3359, 4, RS, V
186, 3384, 4, RS, V
186, 3414, 4, FS, V
186, 3451, 4, IB, V
186, 3454, 4, IB, V
186, 3616, 4, RS, III
186, 3667, 4, RS, III
186, 3681, 4, RS, III
186, 3748, 4, RS, III
186, 3775, 4, FS, III
186.1, 31, 0, RS, VI
186.1, 368, 0, FS, V
186.1, 380, 0, FS, V
186.1, 382, 0, FS, V
186.1, 716, 0, FS, III
186.1, 732, 0, FS, III
186.1, 906, 1, RS, VI
186.1, 1287, 1, FS, IV
186.1, 1367, 1, RS, III
186.1, 1498, 1, FS, III
186.1, 1889, 2, FS, V
186.1, 2246, 2, FS, III
186.1, 2567, 3, RS, V
186.1, 2575, 3, RS, V
186.1, 2587, 3, RS, V
186.1, 2606, 3, RS, V
186.1, 2693, 3, IB, V
186.1, 2698, 3, IB, V
186.1, 3335, 4, RS, V
186.1, 3349, 4, RS, V
186.1, 3393, 4, RS, V
186.1, 3406, 4, FS, V
186.1, 3587, 4, LTS, IV
186.1, 3650, 4, RS, III
186.1, 3687, 4, RS, III
186.1, 3776, 4, FS, III
186.1, 3789, 4, LTS, III
186.2, 354, 0, FS, V
186.2, 356, 0, FS, V
186.2, 375, 0, FS, V
186.2, 384, 0, FS, V
186.2, 531, 0, FS, IV
186.2, 739, 0, FS, III
186.2, 1481, 1, FS, III
186.2, 1499, 1, FS, III
186.2, 1895, 2, FS, V
186.2, 1902, 2, FS, V
186.2, 1934, 2, IB, V
186.2, 2213, 2, RS, III
186.2, 2256, 2, FS, III
186.2, 2259, 2, FS, III
186.2, 2260, 2, FS, III
186.2, 2261, 2, FS, III
186.2, 2580, 3, RS, V
186.2, 2582, 3, RS, V
186.2, 2695, 3, IB, V
186.2, 3009, 3, FS, III
186.2, 3029, 3, LTS, III
186.2, 3370, 4, RS, V
186.2, 3445, 4, IB, V
186.2, 3447, 4, IB, V
186.2, 3473, 4, IB, V
186.2, 3788, 4, LTS, III
186.3, 105, 0, RS, VI
186.3, 358, 0, FS, V
186.3, 365, 0, FS, V
186.3, 372, 0, FS, V
186.3, 373, 0, FS, V
186.3, 1478, 1, FS, III
186.3, 1882, 2, FS, V
186.3, 1891, 2, FS, V
186.3, 1899, 2, FS, V
186.3, 1901, 2, FS, V
186.3, 1946, 2, IB, V
186.3, 2241, 2, FS, III
186.3, 2243, 2, FS, III
186.3, 2597, 3, RS, V
186.3, 2645, 3, FS, V
186.3, 2708, 3, IB, V
186.3, 2861, 3, RS, III
186.3, 2906, 3, RS, III
186.3, 3008, 3, FS, III
186.3, 3027, 3, LTS, III
186.3, 3318, 4, RS, V
186.3, 3361, 4, RS, V
186.3, 3368, 4, RS, V
186.3, 3372, 4, RS, V
186.3, 3383, 4, RS, V
186.3, 3613, 4, RS, III
186.3, 3637, 4, RS, III
186.3, 3643, 4, RS, III
186.3, 3672, 4, RS, III
186.3, 3711, 4, RS, III
186.3, 3762, 4, FS, III
186.3, 3785, 4, FS, III
186.3, 3804, 4, LTS, III
186.4, 377, 0, FS, V
186.4, 1501, 1, FS, III
186.4, 1886, 2, FS, V
186.4, 1890, 2, FS, V
186.4, 1892, 2, FS, V
186.4, 1896, 2, FS, V
186.4, 2052, 2, FS, IV
