13.8, 1026, 1, LTS, VI
957.7, 1572, 2, RS, VI
957.7, 1787, 2, LTS, VI
957.7, 1887, 2, FS, V
957.7, 1891, 2, FS, V
957.7, 1893, 2, FS, V
957.7, 1907, 2, FS, V
957.7, 1967, 2, RS, IV
957.8, 1695, 2, RS, VI
957.8, 1895, 2, FS, V
957.8, 1963, 2, RS, IV
957.9, 1892, 2, FS, V
958, 1139, 1, FS, V
958, 1952, 2, IB, V
958, 1970, 2, RS, IV
958, 1994, 2, RS, IV
958, 2000, 2, RS, IV
958, 2009, 2, RS, IV
958, 2011, 2, RS, IV
958, 2038, 2, RS, IV
958, 2043, 2, RS, IV
958.1, 1146, 1, FS, V
958.2, 1614, 2, RS, VI
958.2, 1723, 2, RS, VI
958.2, 1777, 2, LTS, VI
958.2, 1867, 2, RS, V
958.2, 1947, 2, IB, V
958.2, 1984, 2, RS, IV
958.3, 1125, 1, FS, V
958.3, 1573, 2, RS, VI
958.3, 1929, 2, IB, V
958.3, 1968, 2, RS, IV
958.4, 1126, 1, FS, V
958.4, 1133, 1, FS, V
958.4, 1639, 2, RS, VI
958.4, 1728, 2, RS, VI
958.4, 1789, 2, LTS, VI
958.4, 1900, 2, FS, V
958.5, 1574, 2, RS, VI
958.5, 1896, 2, FS, V
958.5, 1957, 2, RS, IV
958.5, 1959, 2, RS, IV
958.5, 1966, 2, RS, IV
958.5, 2039, 2, RS, IV
958.6, 1589, 2, RS, VI
958.6, 1667, 2, RS, VI
958.6, 1885, 2, FS, V
958.6, 1945, 2, IB, V
958.6, 2063, 2, LTS, IV
958.6, 2671, 3, FS, V
958.7, 1894, 2, FS, V
958.7, 1905, 2, FS, V
958.7, 1933, 2, IB, V
958.7, 2007, 2, RS, IV
958.8, 380, 0, FS, V
958.8, 1670, 2, RS, VI
958.8, 1904, 2, FS, V
958.8, 1943, 2, IB, V
958.8, 1950, 2, IB, V
958.8, 1976, 2, RS, IV
958.8, 1982, 2, RS, IV
958.8, 2016, 2, RS, IV
958.9, 1136, 1, FS, V
958.9, 1138, 1, FS, V
958.9, 1934, 2, IB, V
958.9, 1935, 2, IB, V
958.9, 1936, 2, IB, V
958.9, 1946, 2, IB, V
958.9, 1953, 2, IB, V
958.9, 1988, 2, RS, IV
958.9, 2066, 2, LTS, IV
959, 1886, 2, FS, V
959, 1903, 2, FS, V
959, 1910, 2, FS, V
959, 1911, 2, FS, V
959, 1954, 2, RS, IV
959, 2030, 2, RS, IV
959, 2034, 2, RS, IV
959, 2061, 2, LTS, IV
959.1, 1786, 2, LTS, VI
959.1, 1883, 2, FS, V
959.1, 1940, 2, IB, V
959.1, 1942, 2, IB, V
959.1, 2005, 2, RS, IV
959.1, 2065, 2, LTS, IV
959.2, 1137, 1, FS, V
959.2, 1544, 2, RS, VI
959.2, 2042, 2, RS, IV
959.3, 386, 0, FS, V
959.3, 1131, 1, FS, V
959.3, 1149, 1, FS, V
959.3, 1913, 2, FS, V
959.3, 2660, 3, FS, V
959.4, 1148, 1, FS, V
959.4, 1642, 2, RS, VI
959.4, 1747, 2, FS, VI
959.4, 1993, 2, RS, IV
959.4, 2008, 2, RS, IV
959.5, 1713, 2, RS, VI
959.5, 1751, 2, FS, VI
959.5, 1754, 2, FS, VI
959.5, 1991, 2, RS, IV
959.5, 2013, 2, RS, IV
959.5, 2029, 2, RS, IV
959.5, 2037, 2, RS, IV
959.5, 2644, 3, FS, V
959.5, 2659, 3, FS, V
959.6, 1930, 2, IB, V
959.6, 1969, 2, RS, IV
959.6, 2004, 2, RS, IV
959.7, 1635, 2, RS, VI
959.7, 1941, 2, IB, V
959.7, 1986, 2, RS, IV
959.7, 2032, 2, RS, IV
959.7, 2658, 3, FS, V
959.8, 388, 0, FS, V
959.8, 1145, 1, FS, V
959.8, 1897, 2, FS, V
959.8, 1928, 2, IB, V
959.8, 1978, 2, RS, IV
959.9, 1648, 2, RS, VI
959.9, 1884, 2, FS, V
959.9, 1998, 2, RS, IV
959.9, 2020, 2, RS, IV
960, 1717, 2, RS, VI
960, 1939, 2, IB, V
960.1, 1151, 1, FS, V
960.1, 1949, 2, IB, V
960.1, 2067, 2, LTS, IV
960.2, 1206, 1, RS, IV
960.2, 1772, 2, LTS, VI
960.2, 1908, 2, FS, V
960.2, 2017, 2, RS, IV
960.2, 2027, 2, RS, IV
960.3, 387, 0, FS, V
960.3, 1124, 1, FS, V
960.3, 1615, 2, RS, VI
960.3, 1721, 2, RS, VI
960.3, 1729, 2, RS, VI
960.3, 1778, 2, LTS, VI
960.3, 1779, 2, LTS, VI
960.3, 1902, 2, FS, V
960.3, 1909, 2, FS, V
960.3, 1931, 2, IB, V
960.3, 1951, 2, IB, V
960.4, 1248, 1, RS, IV
960.4, 1888, 2, FS, V
960.4, 1912, 2, FS, V
960.4, 2010, 2, RS, IV
960.4, 2058, 2, LTS, IV
960.5, 1890, 2, FS, V
960.5, 1901, 2, FS, V
960.5, 1974, 2, RS, IV
960.5, 1985, 2, RS, IV
960.5, 2661, 3, FS, V
960.5, 2666, 3, FS, V
960.6, 364, 0, FS, V
960.6, 1128, 1, FS, V
960.6, 1567, 2, RS, VI
960.6, 1887, 2, FS, V
960.6, 1891, 2, FS, V
960.6, 1972, 2, RS, IV
960.6, 1995, 2, RS, IV
960.6, 2014, 2, RS, IV
960.6, 2059, 2, LTS, IV
960.7, 1553, 2, RS, VI
960.7, 1623, 2, RS, VI
960.7, 1630, 2, RS, VI
960.7, 1726, 2, RS, VI
960.7, 1944, 2, IB, V
960.7, 2003, 2, RS, IV
960.8, 1132, 1, FS, V
960.8, 1655, 2, RS, VI
960.8, 1907, 2, FS, V
960.8, 2649, 3, FS, V
960.8, 2667, 3, FS, V
960.9, 1893, 2, FS, V
960.9, 1895, 2, FS, V
960.9, 1906, 2, FS, V
960.9, 2031, 2, RS, IV
960.9, 2041, 2, RS, IV
961, 1784, 2, LTS, VI
961, 1989, 2, RS, IV
961.1, 1618, 2, RS, VI
961.1, 1889, 2, FS, V
961.2, 1938, 2, IB, V
961.2, 1997, 2, RS, IV
961.2, 2006, 2, RS, IV
961.3, 1612, 2, RS, VI
961.3, 1992, 2, RS, IV
961.4, 370, 0, FS, V
961.4, 1952, 2, IB, V
961.4, 2018, 2, RS, IV
961.4, 2035, 2, RS, IV
961.5, 1781, 2, LTS, VI
961.6, 1123, 1, FS, V
961.6, 1125, 1, FS, V
961.6, 1693, 2, RS, VI
961.6, 1896, 2, FS, V
961.6, 1905, 2, FS, V
961.6, 1932, 2, IB, V
961.6, 1947, 2, IB, V
961.6, 1948, 2, IB, V
961.6, 1961, 2, RS, IV
961.7, 391, 0, FS, V
961.7, 1127, 1, FS, V
961.7, 1773, 2, LTS, VI
961.7, 1775, 2, LTS, VI
961.7, 1894, 2, FS, V
961.7, 1929, 2, IB, V
961.7, 1958, 2, RS, IV
961.7, 1965, 2, RS, IV
961.7, 1981, 2, RS, IV
961.7, 2028, 2, RS, IV
961.7, 2040, 2, RS, IV
961.7, 2060, 2, LTS, IV
961.7, 2062, 2, LTS, IV
961.8, 1234, 1, RS, IV
961.8, 1892, 2, FS, V
961.8, 1898, 2, FS, V
961.8, 2019, 2, RS, IV
961.8, 2751, 3, RS, IV
961.8, 3434, 4, FS, V
961.9, 1793, 2, LTS, VI
961.9, 1900, 2, FS, V
961.9, 1904, 2, FS, V
961.9, 2015, 2, RS, IV
961.9, 2673, 3, FS, V
962, 1791, 2, LTS, VI
962, 1945, 2, IB, V
962.1, 1142, 1, FS, V
962.1, 1152, 1, FS, V
962.1, 1886, 2, FS, V
962.1, 1933, 2, IB, V
962.1, 2024, 2, RS, IV
962.1, 2671, 3, FS, V
962.1, 3439, 4, LTS, V
962.2, 1129, 1, FS, V
962.2, 1943, 2, IB, V
962.2, 1950, 2, IB, V
962.2, 2064, 2, LTS, IV
962.3, 1135, 1, FS, V
962.3, 1934, 2, IB, V
962.3, 1935, 2, IB, V
962.3, 1946, 2, IB, V
962.3, 1953, 2, IB, V
962.3, 1977, 2, RS, IV
962.4, 1136, 1, FS, V
962.4, 2001, 2, RS, IV
962.5, 377, 0, FS, V
962.5, 1903, 2, FS, V
962.5, 1940, 2, IB, V
962.5, 1942, 2, IB, V
962.5, 1964, 2, RS, IV
962.5, 1999, 2, RS, IV
962.6, 1913, 2, FS, V
962.6, 1937, 2, IB, V
962.6, 1955, 2, RS, IV
962.6, 1962, 2, RS, IV
962.6, 2025, 2, RS, IV
962.7, 1782, 2, LTS, VI
962.7, 1910, 2, FS, V
962.7, 2012, 2, RS, IV
962.7, 2645, 3, FS, V
962.8, 1138, 1, FS, V
962.8, 1540, 2, RS, VI
962.8, 3412, 4, FS, V
963, 1987, 2, RS, IV
963.1, 361, 0, FS, V
963.1, 368, 0, FS, V
963.1, 388, 0, FS, V
963.1, 1241, 1, RS, IV
963.1, 1556, 2, RS, VI
963.1, 1741, 2, RS, VI
963.1, 1774, 2, LTS, VI
963.1, 1788, 2, LTS, VI
963.1, 1936, 2, IB, V
963.1, 1941, 2, IB, V
963.1, 2023, 2, RS, IV
963.1, 2026, 2, RS, IV
963.2, 1908, 2, FS, V
963.2, 1909, 2, FS, V
963.2, 1928, 2, IB, V
963.2, 1990, 2, RS, IV
963.2, 2647, 3, FS, V
963.3, 1640, 2, RS, VI
963.3, 1911, 2, FS, V
963.3, 1912, 2, FS, V
963.3, 1930, 2, IB, V
963.3, 2646, 3, FS, V
963.4, 386, 0, FS, V
963.4, 1776, 2, LTS, VI
963.4, 1885, 2, FS, V
963.4, 1939, 2, IB, V
963.4, 1979, 2, RS, IV
963.4, 2063, 2, LTS, IV
963.4, 2657, 3, FS, V
963.5, 364, 0, FS, V
963.5, 1884, 2, FS, V
963.5, 1887, 2, FS, V
963.5, 1897, 2, FS, V
963.5, 1949, 2, IB, V
963.5, 1956, 2, RS, IV
963.5, 1980, 2, RS, IV
963.5, 3406, 4, FS, V
963.5, 3413, 4, FS, V
963.6, 1151, 1, FS, V
963.6, 2653, 3, FS, V
963.6, 2665, 3, FS, V
963.6, 2670, 3, FS, V
963.6, 3415, 4, FS, V
963.6, 3442, 4, LTS, V
963.7, 1137, 1, FS, V
963.7, 1792, 2, LTS, VI
963.7, 1931, 2, IB, V
963.7, 1951, 2, IB, V
963.7, 1971, 2, RS, IV
963.7, 1973, 2, RS, IV
963.7, 1975, 2, RS, IV
963.7, 1996, 2, RS, IV
963.7, 2033, 2, RS, IV
963.7, 2036, 2, RS, IV
963.7, 2066, 2, LTS, IV
963.8, 387, 0, FS, V
963.8, 1133, 1, FS, V
963.8, 1960, 2, RS, IV
963.8, 2002, 2, RS, IV
963.8, 2061, 2, LTS, IV
963.9, 367, 0, FS, V
963.9, 1150, 1, FS, V
963.9, 1213, 1, RS, IV
963.9, 1653, 2, RS, VI
963.9, 1771, 2, FS, VI
963.9, 1783, 2, LTS, VI
963.9, 1902, 2, FS, V
963.9, 1983, 2, RS, IV
963.9, 2065, 2, LTS, IV
963.9, 3435, 4, FS, V
964, 390, 0, FS, V
964, 1139, 1, FS, V
964, 1889, 2, FS, V
964, 1967, 2, RS, IV
964, 2659, 3, FS, V
964, 2666, 3, FS, V
964, 3432, 4, FS, V
964.1, 1699, 2, RS, VI
964.1, 1944, 2, IB, V
964.1, 1963, 2, RS, IV
964.1, 2021, 2, RS, IV
964.3, 1895, 2, FS, V
964.3, 1970, 2, RS, IV
964.3, 1994, 2, RS, IV
964.3, 2000, 2, RS, IV
964.3, 2009, 2, RS, IV
964.3, 2011, 2, RS, IV
964.3, 2038, 2, RS, IV
964.3, 2043, 2, RS, IV
964.4, 376, 0, FS, V
964.4, 1124, 1, FS, V
964.4, 2650, 3, FS, V
964.4, 2651, 3, FS, V
964.4, 2654, 3, FS, V
964.5, 398, 0, LTS, V
964.5, 1141, 1, FS, V
964.5, 1891, 2, FS, V
964.5, 1893, 2, FS, V
964.5, 1896, 2, FS, V
964.5, 1907, 2, FS, V
964.5, 1984, 2, RS, IV
964.5, 3408, 4, FS, V
964.6, 1221, 1, RS, IV
964.6, 1938, 2, IB, V
964.6, 1968, 2, RS, IV
964.6, 2022, 2, RS, IV
964.7, 1659, 2, RS, VI
964.7, 1899, 2, FS, V
964.7, 2663, 3, FS, V
964.7, 3434, 4, FS, V
964.8, 380, 0, FS, V
964.8, 1900, 2, FS, V
964.8, 1952, 2, IB, V
964.8, 1957, 2, RS, IV
964.8, 1959, 2, RS, IV
964.8, 1966, 2, RS, IV
964.8, 2039, 2, RS, IV
964.8, 2648, 3, FS, V
964.8, 2661, 3, FS, V
964.9, 1256, 1, RS, IV
964.9, 1883, 2, FS, V
964.9, 1894, 2, FS, V
964.9, 2067, 2, LTS, IV
964.9, 2649, 3, FS, V
965, 1886, 2, FS, V
965, 1932, 2, IB, V
965, 1947, 2, IB, V
965, 1948, 2, IB, V
965, 2007, 2, RS, IV
965.1, 1143, 1, FS, V
965.1, 1144, 1, FS, V
965.1, 1929, 2, IB, V
965.1, 1976, 2, RS, IV
965.1, 1982, 2, RS, IV
965.1, 2016, 2, RS, IV
965.2, 1148, 1, FS, V
965.2, 1988, 2, RS, IV
965.2, 2058, 2, LTS, IV
965.2, 2674, 3, FS, V
965.3, 1954, 2, RS, IV
965.3, 2030, 2, RS, IV
965.3, 2034, 2, RS, IV
965.3, 2671, 3, FS, V
965.4, 1136, 1, FS, V
965.4, 1945, 2, IB, V
965.4, 2005, 2, RS, IV
965.4, 2059, 2, LTS, IV
965.5, 384, 0, FS, V
965.5, 389, 0, FS, V
965.5, 1933, 2, IB, V
965.5, 2042, 2, RS, IV
965.6, 1146, 1, FS, V
965.6, 1279, 1, RS, IV
965.6, 1943, 2, IB, V
965.6, 1950, 2, IB, V
965.6, 3405, 4, FS, V
965.7, 1246, 1, RS, IV
965.7, 1564, 2, RS, VI
965.7, 1934, 2, IB, V
965.7, 1935, 2, IB, V
965.7, 1946, 2, IB, V
965.7, 1953, 2, IB, V
965.7, 2008, 2, RS, IV
965.8, 378, 0, FS, V
965.8, 1903, 2, FS, V
965.8, 1906, 2, FS, V
965.8, 2013, 2, RS, IV
965.8, 2029, 2, RS, IV
965.8, 2037, 2, RS, IV
965.8, 2046, 2, FS, IV
965.8, 2645, 3, FS, V
965.8, 3421, 4, FS, V
965.8, 3428, 4, FS, V
965.9, 1125, 1, FS, V
965.9, 1888, 2, FS, V
965.9, 1940, 2, IB, V
965.9, 1942, 2, IB, V
965.9, 1969, 2, RS, IV
965.9, 2004, 2, RS, IV
965.9, 2669, 3, FS, V
966, 1286, 1, FS, IV
966, 1498, 1, FS, III
966, 1890, 2, FS, V
966, 1937, 2, IB, V
966, 1986, 2, RS, IV
966, 1991, 2, RS, IV
966, 2032, 2, RS, IV
966.1, 370, 0, FS, V
966.1, 375, 0, FS, V
966.1, 1913, 2, FS, V
966.1, 1978, 2, RS, IV
966.1, 3424, 4, FS, V
966.2, 1296, 1, FS, IV
966.2, 1912, 2, FS, V
966.2, 1998, 2, RS, IV
966.2, 2020, 2, RS, IV
966.3, 1126, 1, FS, V
966.3, 1138, 1, FS, V
966.3, 1200, 1, RS, IV
966.3, 1259, 1, RS, IV
966.3, 2655, 3, FS, V
966.4, 1887, 2, FS, V
966.4, 2662, 3, FS, V
966.5, 1130, 1, FS, V
966.5, 1131, 1, FS, V
966.5, 1134, 1, FS, V
966.5, 1142, 1, FS, V
966.5, 1151, 1, FS, V
966.5, 1936, 2, IB, V
966.5, 1941, 2, IB, V
966.5, 2017, 2, RS, IV
966.5, 2027, 2, RS, IV
966.5, 2060, 2, LTS, IV
966.5, 2062, 2, LTS, IV
966.6, 369, 0, FS, V
966.6, 1496, 1, FS, III
966.6, 1892, 2, FS, V
966.6, 1928, 2, IB, V
966.6, 2049, 2, FS, IV
966.6, 3420, 4, FS, V
966.7, 387, 0, FS, V
966.7, 395, 0, LTS, V
966.7, 1235, 1, RS, IV
966.7, 1245, 1, RS, IV
966.7, 1909, 2, FS, V
966.7, 1930, 2, IB, V
966.7, 2010, 2, RS, IV
966.7, 2647, 3, FS, V
966.7, 2658, 3, FS, V
966.8, 1563, 2, RS, VI
966.8, 1908, 2, FS, V
966.8, 1939, 2, IB, V
966.8, 1974, 2, RS, IV
966.8, 1985, 2, RS, IV
966.8, 2646, 3, FS, V
966.9, 1484, 1, FS, III
966.9, 1949, 2, IB, V
966.9, 1972, 2, RS, IV
966.9, 1995, 2, RS, IV
966.9, 2014, 2, RS, IV
966.9, 2653, 3, FS, V
966.9, 2666, 3, FS, V
967, 364, 0, FS, V
967, 1222, 1, RS, IV
967, 1910, 2, FS, V
967, 2003, 2, RS, IV
967, 2064, 2, LTS, IV
967, 2798, 3, RS, IV
967.1, 382, 0, FS, V
967.1, 1149, 1, FS, V
967.1, 1208, 1, RS, IV
967.1, 1931, 2, IB, V
967.1, 1951, 2, IB, V
967.1, 3414, 4, FS, V
967.2, 388, 0, FS, V
967.2, 1152, 1, FS, V
967.2, 1292, 1, FS, IV
967.2, 2031, 2, RS, IV
967.2, 2041, 2, RS, IV
967.3, 1124, 1, FS, V
967.3, 1212, 1, RS, IV
967.3, 1284, 1, FS, IV
967.3, 1299, 1, LTS, IV
967.3, 1885, 2, FS, V
967.3, 1989, 2, RS, IV
967.3, 2652, 3, FS, V
967.3, 3422, 4, FS, V
967.5, 1137, 1, FS, V
967.5, 1944, 2, IB, V
967.5, 2006, 2, RS, IV
967.5, 3413, 4, FS, V
967.6, 1992, 2, RS, IV
967.6, 2670, 3, FS, V
967.6, 3434, 4, FS, V
967.7, 1997, 2, RS, IV
967.7, 2018, 2, RS, IV
967.7, 2035, 2, RS, IV
967.7, 2667, 3, FS, V
967.8, 1194, 1, RS, IV
967.8, 1513, 1, LTS, III
967.8, 2055, 2, FS, IV
967.8, 2649, 3, FS, V
967.8, 3014, 3, FS, III
967.9, 1961, 2, RS, IV
967.9, 2651, 3, FS, V
967.9, 2659, 3, FS, V
967.9, 2665, 3, FS, V
967.9, 2673, 3, FS, V
968, 1122, 1, FS, V
968, 1133, 1, FS, V
968, 1143, 1, FS, V
968, 1306, 1, LTS, IV
968, 1965, 2, RS, IV
968, 1981, 2, RS, IV
968, 2028, 2, RS, IV
968, 2040, 2, RS, IV
968, 2654, 3, FS, V
968, 2664, 3, FS, V
968.1, 1127, 1, FS, V
968.1, 1139, 1, FS, V
968.1, 1907, 2, FS, V
968.1, 2019, 2, RS, IV
968.2, 391, 0, FS, V
968.2, 1129, 1, FS, V
968.2, 1290, 1, FS, IV
968.2, 1891, 2, FS, V
968.2, 1897, 2, FS, V
968.2, 1952, 2, IB, V
968.2, 2015, 2, RS, IV
968.2, 2063, 2, LTS, IV
968.2, 2672, 3, FS, V
968.3, 1136, 1, FS, V
968.3, 1625, 2, RS, VI
968.3, 1900, 2, FS, V
968.3, 2047, 2, FS, IV
968.4, 1226, 1, RS, IV
968.4, 1932, 2, IB, V
968.4, 1947, 2, IB, V
968.4, 1948, 2, IB, V
968.4, 2024, 2, RS, IV
968.5, 1929, 2, IB, V
968.5, 2066, 2, LTS, IV
968.6, 1886, 2, FS, V
968.6, 1896, 2, FS, V
968.6, 1977, 2, RS, IV
968.6, 2061, 2, LTS, IV
968.6, 2661, 3, FS, V
968.7, 1146, 1, FS, V
968.7, 1247, 1, RS, IV
968.7, 1288, 1, FS, IV
968.7, 2001, 2, RS, IV
968.7, 2065, 2, LTS, IV
968.7, 2645, 3, FS, V
968.7, 2660, 3, FS, V
968.7, 2671, 3, FS, V
968.8, 1128, 1, FS, V
968.8, 1294, 1, FS, IV
968.8, 1945, 2, IB, V
968.8, 1964, 2, RS, IV
968.8, 1999, 2, RS, IV
968.9, 1125, 1, FS, V
968.9, 1198, 1, RS, IV
968.9, 1606, 2, RS, VI
968.9, 1933, 2, IB, V
968.9, 1955, 2, RS, IV
968.9, 1962, 2, RS, IV
968.9, 2025, 2, RS, IV
968.9, 2657, 3, FS, V
968.9, 2787, 3, RS, IV
968.9, 3012, 3, FS, III
968.9, 3037, 3, LTS, III
968.9, 3415, 4, FS, V
968.9, 3418, 4, FS, V
969, 377, 0, FS, V
969, 390, 0, FS, V
969, 1943, 2, IB, V
969, 1950, 2, IB, V
969, 2012, 2, RS, IV
969, 2644, 3, FS, V
969, 3417, 4, FS, V
969.1, 1204, 1, RS, IV
969.1, 1293, 1, FS, IV
969.1, 1297, 1, LTS, IV
969.1, 1934, 2, IB, V
969.1, 1935, 2, IB, V
969.1, 1946, 2, IB, V
969.1, 1953, 2, IB, V
969.2, 1138, 1, FS, V
969.2, 1266, 1, RS, IV
969.2, 1502, 1, FS, III
969.2, 1893, 2, FS, V
969.2, 1912, 2, FS, V
969.2, 1958, 2, RS, IV
969.2, 2650, 3, FS, V
969.2, 2674, 3, FS, V
969.3, 1140, 1, FS, V
969.3, 1148, 1, FS, V
969.3, 1150, 1, FS, V
969.3, 1291, 1, FS, IV
969.3, 1481, 1, FS, III
969.3, 1887, 2, FS, V
969.3, 1940, 2, IB, V
969.3, 1942, 2, IB, V
969.3, 1987, 2, RS, IV
969.3, 3406, 4, FS, V
969.4, 1151, 1, FS, V
969.4, 1302, 1, LTS, IV
969.4, 1894, 2, FS, V
969.4, 1937, 2, IB, V
969.4, 2023, 2, RS, IV
969.4, 2026, 2, RS, IV
969.4, 3425, 4, FS, V
969.5, 1295, 1, FS, IV
969.5, 1990, 2, RS, IV
969.5, 2051, 2, FS, IV
969.6, 1134, 1, FS, V
969.6, 2056, 2, FS, IV
969.6, 3001, 3, FS, III
969.7, 387, 0, FS, V
969.7, 1298, 1, LTS, IV
969.7, 1889, 2, FS, V
969.7, 1979, 2, RS, IV
969.7, 2067, 2, LTS, IV
969.7, 2663, 3, FS, V
969.7, 3405, 4, FS, V
969.8, 1135, 1, FS, V
969.8, 1201, 1, RS, IV
969.8, 1239, 1, RS, IV
969.8, 1301, 1, LTS, IV
969.8, 1956, 2, RS, IV
969.8, 1980, 2, RS, IV
969.8, 2647, 3, FS, V
969.8, 2648, 3, FS, V
969.8, 2653, 3, FS, V
969.9, 250, 0, LTS, VI
969.9, 1305, 1, LTS, IV
969.9, 1936, 2, IB, V
969.9, 1941, 2, IB, V
969.9, 1993, 2, RS, IV
969.9, 2046, 2, FS, IV
969.9, 2048, 2, FS, IV
969.9, 3426, 4, FS, V
970, 1280, 1, RS, IV
970, 1928, 2, IB, V
970, 1971, 2, RS, IV
970, 1973, 2, RS, IV
970, 1975, 2, RS, IV
970, 1996, 2, RS, IV
970, 2033, 2, RS, IV
970, 2036, 2, RS, IV
970, 2058, 2, LTS, IV
970.1, 1888, 2, FS, V
970.1, 1930, 2, IB, V
970.1, 1960, 2, RS, IV
970.1, 2002, 2, RS, IV
970.1, 3408, 4, FS, V
970.2, 534, 0, FS, IV
970.2, 1124, 1, FS, V
970.2, 1126, 1, FS, V
970.2, 1489, 1, FS, III
970.2, 1908, 2, FS, V
970.2, 1939, 2, IB, V
970.2, 1983, 2, RS, IV
970.2, 2059, 2, LTS, IV
970.3, 1904, 2, FS, V
970.3, 1949, 2, IB, V
970.3, 1967, 2, RS, IV
970.4, 1141, 1, FS, V
970.4, 1144, 1, FS, V
970.4, 1895, 2, FS, V
970.4, 1963, 2, RS, IV
970.4, 2021, 2, RS, IV
970.5, 1137, 1, FS, V
970.5, 1286, 1, FS, IV
970.5, 1892, 2, FS, V
970.5, 1931, 2, IB, V
970.5, 1951, 2, IB, V
970.5, 2646, 3, FS, V
970.5, 3434, 4, FS, V
970.6, 1130, 1, FS, V
970.6, 1131, 1, FS, V
970.6, 1219, 1, RS, IV
970.6, 1242, 1, RS, IV
970.6, 1890, 2, FS, V
970.6, 1903, 2, FS, V
970.6, 1970, 2, RS, IV
970.6, 1994, 2, RS, IV
970.6, 2000, 2, RS, IV
970.6, 2009, 2, RS, IV
970.6, 2011, 2, RS, IV
970.6, 2038, 2, RS, IV
970.6, 2043, 2, RS, IV
970.7, 1227, 1, RS, IV
970.7, 1287, 1, FS, IV
970.7, 2649, 3, FS, V
970.8, 1142, 1, FS, V
970.8, 2656, 3, FS, V
970.8, 3449, 4, LTS, V
970.9, 1149, 1, FS, V
970.9, 1260, 1, RS, IV
970.9, 1944, 2, IB, V
970.9, 1968, 2, RS, IV
970.9, 2658, 3, FS, V
971, 1909, 2, FS, V
971, 1913, 2, FS, V
971.1, 529, 0, FS, IV
971.1, 1147, 1, FS, V
971.1, 1285, 1, FS, IV
971.1, 1885, 2, FS, V
971.1, 1957, 2, RS, IV
971.1, 1959, 2, RS, IV
971.1, 1966, 2, RS, IV
971.1, 2039, 2, RS, IV
971.2, 1136, 1, FS, V
971.2, 1139, 1, FS, V
971.2, 1243, 1, RS, IV
971.2, 1482, 1, FS, III
971.3, 1196, 1, RS, IV
971.3, 1891, 2, FS, V
971.3, 2007, 2, RS, IV
971.3, 2060, 2, LTS, IV
971.3, 2062, 2, LTS, IV
971.3, 2666, 3, FS, V
971.3, 3432, 4, FS, V
971.4, 1123, 1, FS, V
971.4, 1132, 1, FS, V
971.4, 1976, 2, RS, IV
971.4, 1982, 2, RS, IV
971.4, 2016, 2, RS, IV
971.4, 2651, 3, FS, V
971.5, 1495, 1, FS, III
971.5, 1884, 2, FS, V
971.5, 1896, 2, FS, V
971.5, 1900, 2, FS, V
971.5, 1988, 2, RS, IV
971.5, 2659, 3, FS, V
971.6, 1145, 1, FS, V
971.6, 1303, 1, LTS, IV
971.6, 1333, 1, RS, III
971.6, 1952, 2, IB, V
971.6, 1954, 2, RS, IV
971.6, 2030, 2, RS, IV
971.6, 2034, 2, RS, IV
971.7, 2005, 2, RS, IV
971.7, 2667, 3, FS, V
971.8, 1886, 2, FS, V
971.8, 1907, 2, FS, V
971.8, 1932, 2, IB, V
971.8, 1947, 2, IB, V
971.8, 1948, 2, IB, V
971.8, 2042, 2, RS, IV
971.8, 2064, 2, LTS, IV
971.9, 1146, 1, FS, V
971.9, 1929, 2, IB, V
971.9, 2654, 3, FS, V
971.9, 2671, 3, FS, V
972, 1143, 1, FS, V
972, 1304, 1, LTS, IV
972, 2008, 2, RS, IV
972, 2645, 3, FS, V
972, 3008, 3, FS, III
972.1, 1893, 2, FS, V
972.1, 1901, 2, FS, V
972.1, 1905, 2, FS, V
972.1, 1910, 2, FS, V
972.1, 1912, 2, FS, V
972.1, 2013, 2, RS, IV
972.1, 2029, 2, RS, IV
972.1, 2037, 2, RS, IV
972.2, 1138, 1, FS, V
972.2, 1391, 1, RS, III
972.2, 1887, 2, FS, V
972.2, 1945, 2, IB, V
972.2, 1969, 2, RS, IV
972.2, 2004, 2, RS, IV
972.2, 2670, 3, FS, V
972.3, 1133, 1, FS, V
972.3, 1151, 1, FS, V
972.3, 1933, 2, IB, V
972.3, 1986, 2, RS, IV
972.3, 1991, 2, RS, IV
972.3, 2032, 2, RS, IV
972.3, 2665, 3, FS, V
972.3, 3413, 4, FS, V
972.4, 386, 0, FS, V
972.4, 1897, 2, FS, V
972.4, 1943, 2, IB, V
972.4, 1950, 2, IB, V
972.4, 1978, 2, RS, IV
972.4, 2049, 2, FS, IV
972.4, 2052, 2, FS, IV
972.4, 2655, 3, FS, V
972.5, 1125, 1, FS, V
972.5, 1210, 1, RS, IV
972.5, 1255, 1, RS, IV
972.5, 1934, 2, IB, V
972.5, 1935, 2, IB, V
972.5, 1946, 2, IB, V
972.5, 1953, 2, IB, V
972.5, 1998, 2, RS, IV
972.5, 2020, 2, RS, IV
972.6, 387, 0, FS, V
972.6, 1367, 1, RS, III
972.7, 1364, 1, RS, III
972.7, 1894, 2, FS, V
972.7, 1940, 2, IB, V
972.7, 1942, 2, IB, V
972.8, 1129, 1, FS, V
972.8, 1306, 1, LTS, IV
972.8, 1937, 2, IB, V
972.8, 2017, 2, RS, IV
